rank,author_id,text,created_at,date,time,author_name,url,sentiment,class
top9,business@press.coop,"<p>American car buyers are demanding the longest-range EVs in the world — and that’s perfectly OK <a href=""https://trib.al/zAk2GgY"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/zAk2GgY</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 15:22:21+00:00,2023-05-06,5:22:21+,Bloomberg :press:,https://press.coop/@business/110322420374552129,positive,mastodon
top9,business@press.coop,"<p>This sleek complex of municipal office, retail and apartment space near San Francisco City Hall manages to lift the spirits of city workers and permit-seekers alike <a href=""https://trib.al/sfh1KgP"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/sfh1KgP</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 15:29:22+00:00,2023-05-06,5:29:22+,Bloomberg :press:,https://press.coop/@business/110322447965675915,positive,mastodon
top9,business@press.coop,"<p>Fear of missing out on the artificial intelligence wave is boosting jobs in Silicon Valley, which is good for the whole economy, our columnist says <br><a href=""https://trib.al/eKsNtCQ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/eKsNtCQ</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 15:44:24+00:00,2023-05-06,5:44:24+,Bloomberg :press:,https://press.coop/@business/110322507115689121,positive,mastodon
top9,business@press.coop,"<p>There is a 5.7 million kilometer tangle of underground cables across Germany - but no one knows where they're buried</p><p>In February, Lufthansa had to ground all its flights due to one getting accidentally cut</p><p>@ocrook explains why this could happen again. <a href=""https://trib.al/80aCV3Y"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/80aCV3Y</span><span class=""invisible""></span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 16:32:34+00:00,2023-05-06,6:32:34+,Bloomberg :press:,https://press.coop/@business/110322696460729249,negative,mastodon
top9,business@press.coop,"<p>A police officer who was found bleeding in a bathroom at the Japanese prime minister’s official residence was pronounced dead at the hospital, and the case is being investigated as a suicide <a href=""https://trib.al/zQi5Y7Q"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/zQi5Y7Q</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 01:24:37+00:00,2023-05-05,1:24:37+,Bloomberg :press:,https://press.coop/@business/110313463979021525,negative,mastodon
top9,business@press.coop,"<p>Telecom Italia asked the two bidders for its landline network to increase their offers after a review rejected the bids as “not yet adequate” <a href=""https://trib.al/MJA4IaF"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/MJA4IaF</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 01:30:44+00:00,2023-05-05,1:30:44+,Bloomberg :press:,https://press.coop/@business/110313487949326317,negative,mastodon
top9,business@press.coop,"<p>Chipotle's CEO said California’s business environment is slowing the company’s ambitions for growth in the state <a href=""https://trib.al/V61UUNH"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/V61UUNH</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 01:45:40+00:00,2023-05-05,1:45:40+,Bloomberg :press:,https://press.coop/@business/110313546771160006,negative,mastodon
top9,business@press.coop,"<p>IBM CEO Arvind Krishna has a message for his 260,000 employees: Remote work can be hazardous to your career <a href=""https://trib.al/DPcNRZa"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/DPcNRZa</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 01:53:42+00:00,2023-05-05,1:53:42+,Bloomberg :press:,https://press.coop/@business/110313578308751019,negative,mastodon
top9,business@press.coop,"<p>The casino industry is feeling lucky over its chances of operating in the UAE <a href=""https://trib.al/3SUrBBh"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/3SUrBBh</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 02:00:43+00:00,2023-05-05,2:00:43+,Bloomberg :press:,https://press.coop/@business/110313605917267477,positive,mastodon
top9,business@press.coop,"<p>“There’s a million different things that could go wrong.” Global pilot groups are asking regulators to continue requiring multiple crew in cockpits, saying it's dangerous to let just one pilot fly a plane. <a href=""https://trib.al/1Rlo8mJ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/1Rlo8mJ</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 02:00:43+00:00,2023-05-05,2:00:43+,Bloomberg :press:,https://press.coop/@business/110313605927305945,negative,mastodon
top9,business@press.coop,"<p>As Federal Reserve rate hikes continue to weigh on the housing market, construction jobs could be the next victim <a href=""https://trib.al/I8lDSp6"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/I8lDSp6</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 02:27:47+00:00,2023-05-05,2:27:47+,Bloomberg :press:,https://press.coop/@business/110313712346247313,negative,mastodon
top9,business@press.coop,"<p>The First Republic rescue hasn't brought an end to regional bank woes <a href=""https://trib.al/w6HDU3D"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/w6HDU3D</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 02:54:51+00:00,2023-05-05,2:54:51+,Bloomberg :press:,https://press.coop/@business/110313818785308481,negative,mastodon
top9,business@press.coop,"<p>WATCH: Napoli fans celebrate the team's first Italian league soccer title in more than three decades <a href=""https://trib.al/Lwey0dU"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/Lwey0dU</span><span class=""invisible""></span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 03:05:55+00:00,2023-05-05,3:05:55+,Bloomberg :press:,https://press.coop/@business/110313862309649912,positive,mastodon
top9,business@press.coop,"<p>BMW is recalling 90,000 cars due to defective airbags, telling owners to park their cars until the equipment has been replaced. <a href=""https://trib.al/zSzj725"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/zSzj725</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 03:15:54+00:00,2023-05-05,3:15:54+,Bloomberg :press:,https://press.coop/@business/110313901574037862,negative,mastodon
top9,business@press.coop,"<p>BMW is recalling 90,000 cars due to defective airbags, telling owners to park their cars until the equipment has been replaced <a href=""https://trib.al/XOFGjl3"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/XOFGjl3</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 03:47:00+00:00,2023-05-05,3:47:00+,Bloomberg :press:,https://press.coop/@business/110314023842893634,negative,mastodon
top9,business@press.coop,"<p>Morgan Stanley was sued by an external recruiter who claims it discriminated against him because he is Black <a href=""https://trib.al/Vi57U7k"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/Vi57U7k</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 03:50:00+00:00,2023-05-05,3:50:00+,Bloomberg :press:,https://press.coop/@business/110314035658646880,negative,mastodon
top9,business@press.coop,"<p>A shooter killed at least eight people in a town near Belgrade late Thursday, the second such mass killing in Serbia in two days, state television reported (via AP) <a href=""https://trib.al/b1Bjuq7"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/b1Bjuq7</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 03:50:00+00:00,2023-05-05,3:50:00+,Bloomberg :press:,https://press.coop/@business/110314035659162006,negative,mastodon
top9,business@press.coop,"<p>🧵THREAD: 1 ) Apple’s India pivot is gaining steam.</p><p>CEO Tim Cook signaled the country’s importance for the iPhone maker, highlighting an accelerating shift from China</p><p><a href=""https://trib.al/IZqeMVi"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/IZqeMVi</span><span class=""invisible""></span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 04:42:11+00:00,2023-05-05,4:42:11+,Bloomberg :press:,https://press.coop/@business/110314240841494467,positive,mastodon
top9,business@press.coop,"<p>The best bar in North America is Double Chicken Please in New York City, according to a new list out <a href=""https://trib.al/nch8Bly"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/nch8Bly</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 04:57:12+00:00,2023-05-05,4:57:12+,Bloomberg :press:,https://press.coop/@business/110314299852069820,positive,mastodon
top9,business@press.coop,"<p>Hundreds of residents were evacuated and about 100,000 are facing risks from ash clouds as Guatemala’s Volcano of Fire spews rock and ash toward an area devastated by a deadly 2018 eruption, AP reports <a href=""https://trib.al/V9Ao3gw"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/V9Ao3gw</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-05 05:09:14+00:00,2023-05-05,5:09:14+,Bloomberg :press:,https://press.coop/@business/110314347167812494,negative,mastodon
